Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status, Monthly Income ,Experience,Over Time,WorkLifeBalance,Performance Rating
271,38,No,Travel_Rarely,Research & Development,2,Masters,Life Sciences,4,Male,High,Manufacturing Director,3,Married," $6,553 ",9,No,3,3
273,38,No,Travel_Rarely,Research & Development,29,Graduate,Technical Degree,4,Male,High,Manufacturing Director,4,Married," $6,261 ",3,No,1,3
274,27,No,Travel_Frequently,Research & Development,1,SSC,Technical Degree,3,Male,Medium,Manufacturing Director,1,Married," $4,298 ",5,No,3,3
275,49,No,Non-Travel,Research & Development,18,Masters,Life Sciences,4,Male,High,Manufacturing Director,4,Divorced," $6,804 ",1,Yes,3,3
277,34,No,Travel_Frequently,Research & Development,10,Masters,Medical,4,Male,High,Research Scientist,3,Divorced," $3,815 ",1,Yes,4,3
281,40,No,Travel_Rarely,Research & Development,19,Intermediate,Medical,3,Male,High,Laboratory Technician,4,Married," $2,741 ",8,Yes,4,3
282,38,Yes,Travel_Rarely,Research & Development,29,SSC,Medical,2,Male,High,Healthcare Representative,1,Married," $6,673 ",7,Yes,3,3
283,29,Yes,Travel_Rarely,Sales,27,Graduate,Marketing,2,Female,High,Sales Executive,4,Married," $7,639 ",1,No,2,4
284,22,No,Travel_Rarely,Research & Development,5,Graduate,Life Sciences,4,Male,Very High,Research Scientist,2,Divorced," $2,328 ",1,Yes,2,3
286,36,No,Travel_Frequently,Research & Development,18,SSC,Medical,2,Female,High,Laboratory Technician,4,Single," $2,153 ",1,No,3,3
287,40,No,Non-Travel,Research & Development,9,Doctorate,Life Sciences,4,Male,Medium,Healthcare Representative,4,Married," $4,876 ",9,No,1,3
288,46,No,Travel_Rarely,Research & Development,1,Masters,Medical,4,Male,High,Healthcare Representative,1,Divorced," $9,396 ",7,No,3,3
291,32,Yes,Travel_Rarely,Sales,4,Masters,Medical,4,Male,Low,Sales Executive,4,Married," $10,400 ",1,No,2,3
292,30,No,Non-Travel,Research & Development,1,SSC,Life Sciences,3,Male,Medium,Manufacturing Director,3,Single," $8,474 ",1,No,3,4
293,27,No,Travel_Frequently,Sales,20,Graduate,Life Sciences,4,Female,High,Sales Executive,3,Single," $9,981 ",1,No,3,3
296,51,No,Travel_Rarely,Research & Development,8,Masters,Life Sciences,2,Male,Medium,Research Director,2,Married," $12,490 ",5,No,1,3
297,30,Yes,Travel_Rarely,Research & Development,3,Graduate,Technical Degree,4,Female,High,Research Scientist,1,Single," $2,657 ",5,Yes,3,3
298,41,No,Travel_Rarely,Sales,6,Graduate,Life Sciences,4,Female,High,Manager,4,Single," $13,591 ",3,Yes,3,3
299,30,Yes,Travel_Frequently,Sales,26,Masters,Marketing,3,Female,Medium,Sales Executive,1,Single," $6,696 ",5,No,2,3
300,29,Yes,Travel_Rarely,Research & Development,1,Graduate,Technical Degree,3,Male,High,Research Scientist,3,Single," $2,058 ",0,No,2,3
302,45,No,Non-Travel,Sales,6,Graduate,Medical,4,Female,Medium,Sales Executive,4,Single," $8,865 ",6,No,3,3
303,54,No,Travel_Rarely,Sales,3,Graduate,Marketing,4,Female,High,Sales Executive,1,Married," $5,940 ",2,No,3,3
304,36,No,Travel_Rarely,Research & Development,5,Intermediate,Life Sciences,4,Male,High,Laboratory Technician,2,Single," $5,914 ",8,No,4,3
305,33,No,Travel_Rarely,Research & Development,4,Masters,Medical,3,Female,Medium,Research Scientist,2,Married," $2,622 ",6,No,3,4
306,37,No,Travel_Frequently,Research & Development,11,Graduate,Medical,2,Male,High,Research Director,4,Divorced," $12,185 ",1,Yes,3,3
307,38,No,Travel_Rarely,Sales,3,Graduate,Life Sciences,1,Male,High,Sales Executive,3,Divorced," $10,609 ",0,No,2,3
308,31,No,Non-Travel,Research & Development,1,Masters,Medical,3,Male,Low,Manufacturing Director,3,Married," $4,345 ",0,No,3,3
309,59,No,Travel_Rarely,Research & Development,3,Graduate,Life Sciences,3,Male,Medium,Research Scientist,4,Married," $2,177 ",3,No,3,3
311,37,No,Travel_Frequently,Sales,4,Masters,Marketing,1,Male,High,Sales Representative,4,Divorced," $2,793 ",4,No,3,3
312,29,No,Travel_Frequently,Sales,1,SSC,Medical,2,Female,High,Sales Executive,4,Married," $7,918 ",1,No,3,3
314,35,No,Travel_Frequently,Sales,1,Graduate,Marketing,3,Female,High,Sales Executive,3,Single," $8,789 ",1,No,4,3
315,29,Yes,Travel_Rarely,Research & Development,18,SSC,Medical,3,Male,Medium,Research Scientist,4,Single," $2,389 ",1,Yes,2,3
316,52,No,Travel_Rarely,Research & Development,2,Graduate,Life Sciences,3,Female,Medium,Laboratory Technician,4,Single," $3,212 ",7,No,2,3
319,42,No,Travel_Rarely,Research & Development,4,Intermediate,Technical Degree,3,Male,High,Manager,4,Married," $19,232 ",1,No,3,3
321,59,No,Travel_Rarely,Human Resources,6,Intermediate,Medical,2,Male,High,Human Resources,3,Married," $2,267 ",8,No,2,3
323,50,No,Travel_Rarely,Sales,1,Masters,Medical,4,Female,High,Manager,4,Divorced," $19,517 ",3,No,2,3
325,33,Yes,Travel_Rarely,Research & Development,14,Graduate,Medical,3,Male,High,Laboratory Technician,4,Married," $2,436 ",5,Yes,1,3
327,43,No,Travel_Rarely,Sales,16,Graduate,Marketing,4,Female,High,Manager,4,Married," $16,064 ",5,Yes,3,4
328,33,Yes,Travel_Rarely,Research & Development,2,Intermediate,Life Sciences,1,Female,High,Laboratory Technician,1,Married," $2,707 ",7,No,4,4
329,52,No,Non-Travel,Sales,2,Masters,Life Sciences,1,Male,Medium,Manager,3,Single," $19,068 ",1,Yes,4,3
330,32,No,Travel_Rarely,Sales,4,Intermediate,Life Sciences,3,Female,High,Sales Representative,2,Married," $3,931 ",2,No,3,3
331,32,Yes,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,4,Male,Medium,Laboratory Technician,3,Single," $3,730 ",0,Yes,1,3
332,39,No,Travel_Rarely,Research & Development,1,Masters,Medical,3,Female,High,Laboratory Technician,3,Divorced," $2,232 ",7,No,3,3
333,32,No,Non-Travel,Sales,26,Masters,Marketing,3,Male,High,Sales Executive,4,Married," $4,465 ",0,No,3,3
334,41,No,Travel_Rarely,Research & Development,19,Intermediate,Life Sciences,3,Male,High,Research Scientist,1,Divorced," $3,072 ",2,No,2,3
335,40,No,Travel_Rarely,Research & Development,24,Intermediate,Technical Degree,1,Male,High,Research Scientist,4,Divorced," $3,319 ",1,No,3,3
336,45,No,Travel_Rarely,Research & Development,1,Graduate,Medical,3,Male,Very High,Manager,4,Married," $19,202 ",0,No,3,3
337,31,No,Travel_Frequently,Research & Development,3,Masters,Medical,2,Male,High,Research Director,3,Divorced," $13,675 ",9,No,3,3
338,33,No,Travel_Rarely,Research & Development,5,Masters,Life Sciences,3,Female,Medium,Research Scientist,4,Married," $2,911 ",1,No,2,3
339,34,No,Travel_Rarely,Research & Development,2,Masters,Life Sciences,4,Male,Medium,Manufacturing Director,1,Married," $5,957 ",6,No,3,3
340,37,No,Travel_Rarely,Research & Development,1,Intermediate,Medical,3,Female,Medium,Research Scientist,1,Married," $3,920 ",2,No,2,3
341,45,No,Travel_Frequently,Research & Development,7,Masters,Life Sciences,1,Male,Very High,Manufacturing Director,3,Married," $6,434 ",4,No,3,3
342,37,Yes,Travel_Frequently,Research & Development,10,Graduate,Medical,1,Male,High,Manufacturing Director,3,Divorced," $10,048 ",6,No,3,3
343,39,No,Travel_Frequently,Research & Development,2,Masters,Technical Degree,3,Female,High,Healthcare Representative,3,Single," $10,938 ",0,No,3,4
346,29,No,Travel_Rarely,Research & Development,15,Graduate,Life Sciences,3,Male,High,Research Scientist,4,Single," $2,340 ",1,No,3,3
347,42,No,Travel_Rarely,Research & Development,17,Intermediate,Life Sciences,4,Female,Very High,Research Scientist,1,Single," $6,545 ",3,Yes,3,3
349,29,No,Travel_Rarely,Sales,20,Intermediate,Marketing,4,Male,High,Sales Executive,4,Divorced," $6,931 ",2,No,3,3
350,25,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,1,Female,High,Manufacturing Director,3,Married," $4,898 ",0,No,3,3
351,42,No,Travel_Rarely,Research & Development,2,Graduate,Medical,4,Female,Medium,Laboratory Technician,1,Divorced," $2,593 ",0,Yes,3,3
352,40,No,Travel_Rarely,Research & Development,2,Intermediate,Medical,1,Male,High,Research Director,3,Divorced," $19,436 ",0,No,3,3
353,51,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,3,Male,High,Research Scientist,4,Married," $2,723 ",1,No,2,3
355,31,Yes,Travel_Frequently,Research & Development,29,Intermediate,Medical,3,Male,Medium,Laboratory Technician,2,Single," $3,479 ",0,No,4,3
359,32,No,Travel_Frequently,Research & Development,7,Graduate,Life Sciences,2,Male,Very High,Laboratory Technician,2,Married," $2,794 ",1,No,1,4
361,38,No,Non-Travel,Sales,2,Intermediate,Life Sciences,4,Male,Medium,Sales Executive,4,Married," $5,249 ",3,No,3,3
362,32,No,Travel_Rarely,Research & Development,2,SSC,Technical Degree,4,Male,Medium,Laboratory Technician,1,Single," $2,176 ",4,No,3,3
363,46,No,Travel_Rarely,Sales,2,Graduate,Technical Degree,3,Female,Low,Manager,2,Married," $16,872 ",3,Yes,2,3
364,28,Yes,Travel_Rarely,Research & Development,2,Masters,Life Sciences,1,Male,High,Laboratory Technician,3,Single," $3,485 ",2,No,1,3
366,29,No,Travel_Rarely,Sales,2,Graduate,Medical,1,Male,Medium,Sales Executive,2,Married," $6,644 ",2,No,3,3
367,31,No,Travel_Rarely,Research & Development,23,Graduate,Medical,2,Male,Medium,Healthcare Representative,4,Married," $5,582 ",0,No,3,4
369,25,No,Non-Travel,Research & Development,5,Intermediate,Life Sciences,2,Male,Very High,Healthcare Representative,1,Divorced," $4,000 ",1,No,3,3
372,45,No,Travel_Rarely,Research & Development,20,Intermediate,Medical,3,Male,High,Healthcare Representative,4,Married," $13,496 ",0,Yes,3,3
373,36,No,Travel_Rarely,Research & Development,6,Graduate,Life Sciences,4,Male,High,Laboratory Technician,4,Married," $3,210 ",0,No,3,3
374,55,No,Travel_Rarely,Research & Development,1,Graduate,Medical,4,Male,High,Manager,1,Single," $19,045 ",0,Yes,3,3
376,47,Yes,Non-Travel,Research & Development,29,Masters,Life Sciences,1,Male,High,Manager,2,Married," $11,849 ",1,Yes,2,3
377,28,No,Travel_Rarely,Research & Development,9,Graduate,Medical,4,Male,High,Research Scientist,4,Married," $2,070 ",1,No,2,4
378,37,No,Travel_Rarely,Sales,6,Masters,Medical,3,Male,High,Sales Executive,4,Married," $6,502 ",4,No,4,3
379,21,No,Travel_Rarely,Research & Development,3,Intermediate,Medical,4,Male,Medium,Research Scientist,3,Single," $3,230 ",1,No,4,3
380,37,No,Non-Travel,Research & Development,1,Masters,Medical,1,Female,High,Research Director,4,Divorced," $13,603 ",2,Yes,3,3
381,35,No,Travel_Rarely,Research & Development,22,Graduate,Life Sciences,2,Female,Very High,Manager,2,Divorced," $11,996 ",7,No,2,3
382,38,No,Travel_Rarely,Sales,7,Intermediate,Medical,1,Female,Very High,Sales Executive,1,Divorced," $5,605 ",1,Yes,3,4
384,26,No,Travel_Frequently,Research & Development,1,Graduate,Life Sciences,3,Female,High,Manufacturing Director,2,Divorced," $6,397 ",1,No,1,4
385,50,No,Travel_Rarely,Research & Development,4,SSC,Life Sciences,1,Male,High,Research Director,2,Divorced," $19,144 ",3,No,2,3
386,53,No,Travel_Rarely,Research & Development,3,Masters,Medical,3,Male,High,Research Director,3,Married," $17,584 ",3,Yes,2,3
387,42,No,Travel_Rarely,Sales,1,SSC,Life Sciences,2,Male,High,Sales Executive,3,Married," $4,907 ",1,No,3,4
388,29,No,Travel_Frequently,Sales,2,Intermediate,Life Sciences,2,Male,High,Sales Executive,4,Single," $4,554 ",1,No,2,3
389,55,No,Travel_Rarely,Research & Development,20,Intermediate,Technical Degree,2,Male,High,Laboratory Technician,4,Married," $5,415 ",3,Yes,3,3
390,26,No,Travel_Frequently,Research & Development,11,Intermediate,Medical,1,Male,High,Healthcare Representative,1,Married," $4,741 ",1,Yes,3,3
391,37,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,4,Female,High,Research Scientist,4,Single," $2,115 ",1,No,3,3
392,44,Yes,Travel_Frequently,Research & Development,24,Graduate,Life Sciences,4,Male,High,Laboratory Technician,3,Divorced," $3,161 ",3,Yes,1,4
393,38,No,Travel_Rarely,Research & Development,23,Masters,Life Sciences,4,Male,High,Healthcare Representative,4,Divorced," $5,745 ",9,No,3,3
394,26,Yes,Travel_Rarely,Research & Development,16,Masters,Medical,1,Male,High,Laboratory Technician,2,Divorced," $2,373 ",2,Yes,3,3
395,28,No,Travel_Rarely,Research & Development,8,Intermediate,Life Sciences,4,Female,High,Research Scientist,4,Single," $3,310 ",1,No,3,4
396,49,No,Travel_Frequently,Research & Development,10,Masters,Life Sciences,3,Female,High,Research Director,1,Single," $18,665 ",9,Yes,3,3
397,36,No,Travel_Rarely,Research & Development,3,Graduate,Technical Degree,3,Male,High,Research Scientist,2,Single," $4,485 ",4,No,3,3
399,31,No,Travel_Frequently,Sales,5,Graduate,Marketing,4,Female,High,Sales Representative,2,Divorced," $2,789 ",1,No,2,3
401,26,Yes,Travel_Rarely,Sales,4,Masters,Marketing,4,Male,Medium,Sales Executive,4,Single," $5,828 ",1,Yes,3,3
403,37,No,Travel_Frequently,Research & Development,9,Graduate,Medical,2,Male,High,Research Scientist,4,Married," $2,326 ",1,Yes,2,3
404,42,No,Travel_Frequently,Sales,26,Graduate,Marketing,3,Female,High,Sales Executive,2,Married," $13,525 ",5,No,4,3
405,18,Yes,Travel_Rarely,Research & Development,3,Graduate,Life Sciences,3,Male,High,Laboratory Technician,3,Single," $1,420 ",1,No,3,3
406,35,No,Travel_Rarely,Sales,16,Graduate,Marketing,3,Male,High,Sales Executive,2,Married," $8,020 ",0,No,2,3
407,36,No,Travel_Frequently,Research & Development,18,Masters,Life Sciences,3,Male,Very High,Laboratory Technician,4,Married," $3,688 ",4,No,3,3
408,51,No,Travel_Rarely,Research & Development,2,Graduate,Medical,4,Male,Low,Manufacturing Director,2,Divorced," $5,482 ",5,No,3,3
410,41,No,Travel_Rarely,Sales,2,Masters,Life Sciences,4,Male,High,Manager,2,Single," $16,015 ",1,No,3,3
411,18,No,Travel_Rarely,Sales,10,Graduate,Medical,4,Female,Medium,Sales Representative,3,Single," $1,200 ",1,No,3,3
412,28,No,Travel_Rarely,Research & Development,16,Intermediate,Medical,2,Male,Very High,Healthcare Representative,1,Single," $5,661 ",0,No,3,3
416,31,No,Travel_Rarely,Sales,7,Graduate,Technical Degree,2,Male,Very High,Sales Executive,4,Married," $6,929 ",4,No,2,3
417,39,No,Travel_Rarely,Research & Development,1,Graduate,Medical,3,Male,Very High,Healthcare Representative,4,Divorced," $9,613 ",0,No,2,3
419,36,No,Non-Travel,Research & Development,24,Masters,Life Sciences,2,Female,High,Laboratory Technician,2,Married," $5,674 ",7,No,3,3
420,32,No,Travel_Rarely,Sales,7,Graduate,Life Sciences,4,Male,Medium,Sales Executive,3,Married," $5,484 ",1,No,2,3
421,38,No,Travel_Rarely,Research & Development,25,Intermediate,Life Sciences,1,Female,Medium,Research Director,2,Married," $12,061 ",3,No,3,3
422,58,No,Non-Travel,Research & Development,1,Masters,Life Sciences,4,Male,Low,Healthcare Representative,3,Divorced," $5,660 ",2,Yes,3,3
423,31,No,Travel_Rarely,Research & Development,5,Masters,Technical Degree,3,Male,High,Research Scientist,4,Married," $4,821 ",0,Yes,3,3
424,31,No,Travel_Rarely,Human Resources,2,Graduate,Human Resources,1,Male,Medium,Human Resources,1,Married," $6,410 ",3,No,3,3
425,45,No,Travel_Frequently,Research & Development,7,Graduate,Life Sciences,1,Male,High,Laboratory Technician,1,Divorced," $5,210 ",1,No,3,3
426,31,No,Travel_Rarely,Research & Development,2,Masters,Life Sciences,3,Male,High,Research Scientist,4,Divorced," $2,695 ",0,Yes,1,3
428,33,No,Travel_Frequently,Research & Development,5,Masters,Life Sciences,4,Female,High,Manager,2,Married," $11,878 ",6,No,3,3
429,39,No,Travel_Rarely,Research & Development,10,SSC,Medical,3,Male,High,Manager,1,Married," $17,068 ",1,Yes,3,3
430,43,No,Travel_Frequently,Research & Development,10,Masters,Life Sciences,3,Female,High,Laboratory Technician,4,Single," $2,455 ",0,No,3,3
431,49,No,Travel_Rarely,Research & Development,1,Intermediate,Technical Degree,3,Female,Medium,Healthcare Representative,3,Single," $13,964 ",7,Yes,3,3
433,52,Yes,Travel_Rarely,Research & Development,8,Masters,Medical,3,Male,Medium,Research Scientist,2,Married," $4,941 ",2,No,2,3
434,27,No,Travel_Rarely,Research & Development,5,Graduate,Life Sciences,3,Female,High,Research Scientist,2,Single," $2,478 ",1,Yes,2,3
436,32,No,Travel_Rarely,Sales,8,Intermediate,Technical Degree,3,Female,Medium,Sales Executive,2,Married," $5,228 ",1,Yes,3,3
437,27,No,Travel_Rarely,Sales,2,Graduate,Life Sciences,4,Male,High,Sales Executive,3,Single," $4,478 ",1,Yes,3,3
438,31,No,Travel_Rarely,Sales,7,Graduate,Marketing,4,Male,High,Sales Executive,4,Divorced," $7,547 ",4,No,3,3
439,32,No,Travel_Rarely,Research & Development,2,Masters,Medical,1,Female,Very High,Research Scientist,4,Single," $5,055 ",7,No,2,3
440,28,Yes,Travel_Rarely,Research & Development,2,Masters,Medical,1,Male,Low,Research Scientist,4,Married," $3,464 ",5,Yes,2,3
441,30,No,Travel_Rarely,Research & Development,28,Intermediate,Medical,4,Female,High,Research Scientist,4,Married," $5,775 ",1,No,3,3
442,31,No,Travel_Frequently,Research & Development,7,Intermediate,Life Sciences,3,Female,Medium,Manufacturing Director,3,Married," $8,943 ",1,No,3,4
444,39,No,Travel_Frequently,Research & Development,7,Intermediate,Medical,3,Male,Medium,Manager,4,Married," $19,272 ",1,No,3,3
445,39,Yes,Travel_Rarely,Sales,3,Intermediate,Medical,4,Female,High,Sales Executive,3,Married," $5,238 ",4,Yes,2,3
446,33,No,Travel_Frequently,Sales,10,Graduate,Marketing,2,Male,Medium,Sales Executive,4,Single," $4,682 ",3,No,2,3
447,47,No,Travel_Rarely,Research & Development,5,Doctorate,Life Sciences,4,Male,High,Research Director,3,Married," $18,300 ",4,No,3,3
448,43,No,Travel_Frequently,Research & Development,10,Masters,Life Sciences,3,Female,Medium,Laboratory Technician,3,Divorced," $5,257 ",1,No,4,3
449,27,No,Non-Travel,Sales,1,SSC,Marketing,3,Male,High,Sales Executive,2,Married," $6,349 ",0,Yes,3,3
450,54,No,Travel_Frequently,Research & Development,20,Masters,Life Sciences,4,Female,High,Research Scientist,3,Single," $4,869 ",3,No,2,3
451,43,No,Travel_Rarely,Research & Development,7,Graduate,Life Sciences,3,Female,High,Healthcare Representative,1,Married," $9,985 ",8,No,2,3
452,45,No,Travel_Rarely,Research & Development,8,Masters,Medical,4,Male,High,Research Scientist,4,Married," $3,697 ",9,No,3,3
453,40,No,Travel_Rarely,Sales,1,Intermediate,Medical,2,Male,Low,Sales Executive,4,Married," $7,457 ",2,Yes,2,4
454,29,Yes,Travel_Rarely,Research & Development,8,Masters,Medical,2,Male,Low,Laboratory Technician,1,Married," $2,119 ",1,Yes,2,3
455,29,No,Travel_Rarely,Research & Development,9,Doctorate,Medical,2,Male,Medium,Laboratory Technician,4,Single," $3,983 ",0,No,3,3
456,30,No,Travel_Rarely,Sales,5,Graduate,Marketing,4,Female,Medium,Sales Executive,3,Divorced," $6,118 ",1,No,3,3
458,27,No,Travel_Rarely,Sales,8,Masters,Marketing,2,Female,High,Sales Executive,2,Married," $6,214 ",1,No,3,3
460,37,No,Travel_Rarely,Research & Development,5,Intermediate,Medical,4,Male,High,Manufacturing Director,4,Divorced," $6,347 ",7,No,2,3
461,38,No,Travel_Rarely,Research & Development,15,Intermediate,Life Sciences,3,Male,Medium,Research Director,4,Divorced," $11,510 ",0,Yes,3,3
462,31,No,Travel_Rarely,Research & Development,7,Masters,Medical,3,Female,High,Manufacturing Director,4,Single," $7,143 ",1,Yes,2,3
463,29,No,Travel_Rarely,Sales,10,SSC,Marketing,4,Female,Medium,Sales Executive,2,Divorced," $8,268 ",1,Yes,3,3
464,35,No,Travel_Rarely,Research & Development,5,Masters,Technical Degree,3,Male,High,Manufacturing Director,2,Single," $8,095 ",0,No,3,3
